1.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
